judge_id	candidate_id	case_id	run_index	correct_diagnosis_index
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412517	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412514	6	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300897	3	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2301032	3	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412539	7	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412538	7	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300897	8	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412531	6	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300903	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300970	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2402498	0	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412533	8	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2402496	8	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300968	5	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300973	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412538	6	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412531	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2211421	0	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2100279	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300974	2	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300972	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2301033	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2309382	9	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2309382	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2201249	5	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412520	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412539	3	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300972	4	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2402498	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412538	6	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412532	2	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2309382	9	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300904	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2301033	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201240	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412533	5	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412513	8	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412537	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300906	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2211356	2	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc1909622	7	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412520	5	2
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300908	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2211356	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412524	4	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412513	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300974	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300900	1	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412533	0	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412532	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300968	8	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412520	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412533	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300903	2	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412527	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412515	7	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412538	9	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2402493	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2309348	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412535	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412538	9	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300911	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412524	7	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2402496	5	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309348	2	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300897	9	4
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412524	9	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300904	8	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412513	4	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300974	6	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2309383	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412517	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300911	6	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412533	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2309383	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2309382	7	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2301033	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412532	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412533	4	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412518	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412514	5	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300970	5	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412535	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300906	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412524	3	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2201248	7	1
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300897	4	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2211422	0	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412516	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201249	8	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300968	8	4
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2309383	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412532	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300903	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412520	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201240	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412513	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300904	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2402496	4	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300904	1	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2309498	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412524	5	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402492	9	2
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412533	8	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2309383	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412532	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309348	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309348	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300908	7	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300973	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412532	3	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412533	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2309383	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2309383	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412536	4	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300973	4	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300904	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2402498	7	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412532	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412535	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201249	2	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2402492	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300905	5	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300903	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2211356	8	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412524	4	1
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300910	9	2
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2309498	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2211356	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300907	3	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2309348	3	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412539	4	2
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412535	6	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412536	7	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300900	8	2
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300973	8	1
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2100279	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2211356	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412535	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300903	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412514	5	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300970	0	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412537	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2211422	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300970	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412526	2	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412513	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412516	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300972	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2402498	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300897	1	2
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412515	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412535	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2309498	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300904	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412516	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412537	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412535	5	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300903	9	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2309383	8	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402496	6	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201249	9	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300972	4	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300906	8	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402493	7	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2211422	6	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2201240	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300900	4	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412527	3	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2402499	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402493	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300904	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2211421	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412526	1	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300910	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412526	9	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412520	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412513	3	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2211356	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300900	6	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300907	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309348	0	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2211421	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300973	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412533	7	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2201240	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2309382	1	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2309383	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412532	1	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201248	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412536	4	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412514	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402493	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2309383	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300973	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201248	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2100279	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300972	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2309348	8	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2402498	7	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2201249	6	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412527	7	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300968	7	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300970	9	3
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300907	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412536	3	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2201248	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300900	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201249	6	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300972	6	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412514	6	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412528	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300973	5	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2402496	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300910	7	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300911	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300906	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412539	2	1
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300968	3	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412528	8	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412517	5	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300900	8	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300908	9	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300905	3	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2402493	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300903	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300907	7	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412527	4	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2301032	9	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300897	7	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2402496	8	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300968	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2402496	7	0
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300908	3	1
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412520	8	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412517	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412528	6	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2402492	2	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2211422	5	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300968	6	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412514	4	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412520	7	1
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300911	5	2
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300904	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2402496	7	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412515	1	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2211422	9	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412528	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412527	9	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300904	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2301032	5	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412532	7	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412536	4	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412531	5	1
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2211422	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412513	7	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201240	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300900	3	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2201240	2	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412513	2	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412520	7	2
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2211356	8	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2211356	5	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2201240	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2211422	4	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2402492	0	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2211356	6	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300911	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300968	3	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300907	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2309348	3	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412518	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2201249	6	
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300970	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300973	4	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300904	9	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412520	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2211422	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412514	8	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2412522	7	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300900	9	0
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300974	9	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300906	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2300904	9	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2300972	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412538	9	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2412532	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct	NEJMcpc2300903	7	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2412536	3	0
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300905	2	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412527	9	
gemini-2.5-flash	llama-3.1-8b-instant	NEJMcpc2412522	8	
gemini-2.5-flash	meta-llama/llama-4-scout-17b-16e-instruct-rag	NEJMcpc2300910	6	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2412515	8	0
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct	NEJMcpc2300974	3	
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300911	5	3
gemini-2.5-flash	meta-llama/llama-4-maverick-17b-128e-instruct-rag	NEJMcpc2300903	3	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2412514	4	
gemini-2.5-flash	o3-2025-04-16	NEJMcpc2300905	7	0
gemini-2.5-flash	llama-3.3-70b-versatile	NEJMcpc2412538	5	
